CountActive,Description,Ateco,IdProvince
26377,ATTIVITÀ MANIFATTURIERE,C,56
32070,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,56
70304,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,56
43069,COSTRUZIONI,F,56
70,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,56
459,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,56
1481,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,56
2453,ISTRUZIONE,P,56
18443,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,56
3,ORGANIZZAZIONI ED ORGANISMI EXTRATERRITORIALI,U,56
2705,SANITA' E ASSISTENZA SOCIALE,Q,56
16082,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,56
13028,TRASPORTO E MAGAZZINAGGIO,H,56
7199,AGRICOLTURA SILVICOLTURA E PESCA,A,57
49,ALTRE ATTIVITÀ,X,57
2848,ALTRE ATTIVITÀ DI SERVIZI,S,57
721,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,57
3925,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,57
1672,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,57
5112,ATTIVITA' IMMOBILIARI,L,57
8520,ATTIVITÀ MANIFATTURIERE,C,57
3218,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,57
13423,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,57
10682,COSTRUZIONI,F,57
26,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,57
87,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,57
106,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,57
289,ISTRUZIONE,P,57
1990,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,57
330,SANITA' E ASSISTENZA SOCIALE,Q,57
1520,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,57
2104,TRASPORTO E MAGAZZINAGGIO,H,57
859,AGRICOLTURA SILVICOLTURA E PESCA,A,58
61,ALTRE ATTIVITÀ,X,58
3338,ALTRE ATTIVITÀ DI SERVIZI,S,58
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,58
680,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,58
3390,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,58
2170,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,58
5706,ATTIVITA' IMMOBILIARI,L,58
8042,ATTIVITÀ MANIFATTURIERE,C,58
3889,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,58
15419,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,58
11810,COSTRUZIONI,F,58
10,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,58
101,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,58
48,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,58
400,ISTRUZIONE,P,58
3697,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,58
665,SANITA' E ASSISTENZA SOCIALE,Q,58
2065,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,58
1809,TRASPORTO E MAGAZZINAGGIO,H,58
8141,AGRICOLTURA SILVICOLTURA E PESCA,A,59
315,ALTRE ATTIVITÀ,X,59
11312,ALTRE ATTIVITÀ DI SERVIZI,S,59
7,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,59
3932,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,59
20897,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,59
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,59
5428,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,59
6859,ATTIVITA' IMMOBILIARI,L,59
19372,ATTIVITÀ MANIFATTURIERE,C,59
9210,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,59
104625,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,59
32549,COSTRUZIONI,F,59
43,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,59
510,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,59
288,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,59
1903,ISTRUZIONE,P,59
10395,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,59
2134,SANITA' E ASSISTENZA SOCIALE,Q,59
6194,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,59
8302,TRASPORTO E MAGAZZINAGGIO,H,59
2045,AGRICOLTURA SILVICOLTURA E PESCA,A,60
11,ALTRE ATTIVITÀ,X,60
1518,ALTRE ATTIVITÀ DI SERVIZI,S,60
3,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,60
407,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,60
1877,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,60
851,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,60
1761,ATTIVITA' IMMOBILIARI,L,60
2907,ATTIVITÀ MANIFATTURIERE,C,60
1264,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,60
6096,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,60
4534,COSTRUZIONI,F,60
16,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,60
47,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,60
44,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,60
130,ISTRUZIONE,P,60
1206,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,60
211,SANITA' E ASSISTENZA SOCIALE,Q,60
613,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,60
554,TRASPORTO E MAGAZZINAGGIO,H,60
8796,AGRICOLTURA SILVICOLTURA E PESCA,A,61
14,ALTRE ATTIVITÀ,X,61
696,ALTRE ATTIVITÀ DI SERVIZI,S,61
182,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,61
1943,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,61
247,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,61
184,ATTIVITA' IMMOBILIARI,L,61
1590,ATTIVITÀ MANIFATTURIERE,C,61
381,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,61
4510,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,61
2814,COSTRUZIONI,F,61
35,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,61
57,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,61
14,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,61
64,ISTRUZIONE,P,61
511,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,61
165,SANITA' E ASSISTENZA SOCIALE,Q,61
236,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,61
495,TRASPORTO E MAGAZZINAGGIO,H,61
4940,AGRICOLTURA SILVICOLTURA E PESCA,A,62
7,ALTRE ATTIVITÀ,X,62
483,ALTRE ATTIVITÀ DI SERVIZI,S,62
135,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,62
1167,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,62
181,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,62
147,ATTIVITA' IMMOBILIARI,L,62
871,ATTIVITÀ MANIFATTURIERE,C,62
231,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,62
3131,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,62
1554,COSTRUZIONI,F,62
14,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,62
25,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,62
22,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,62
41,ISTRUZIONE,P,62
256,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,62
103,SANITA' E ASSISTENZA SOCIALE,Q,62
172,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,62
326,TRASPORTO E MAGAZZINAGGIO,H,62
11058,AGRICOLTURA SILVICOLTURA E PESCA,A,63
49,ALTRE ATTIVITÀ,X,63
3713,ALTRE ATTIVITÀ DI SERVIZI,S,63
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,63
958,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,63
4452,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,63
2590,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,63
6636,ATTIVITA' IMMOBILIARI,L,63
9683,ATTIVITÀ MANIFATTURIERE,C,63
4633,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,63
20421,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,63
12001,COSTRUZIONI,F,63
16,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,63
129,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,63
215,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,63
635,ISTRUZIONE,P,63
2865,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,63
576,SANITA' E ASSISTENZA SOCIALE,Q,63
2390,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,63
2333,TRASPORTO E MAGAZZINAGGIO,H,63
9920,AGRICOLTURA SILVICOLTURA E PESCA,A,64
122,ALTRE ATTIVITÀ,X,64
3257,ALTRE ATTIVITÀ DI SERVIZI,S,64
1391,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,64
6091,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,64
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,64
1924,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,64
1685,ATTIVITA' IMMOBILIARI,L,64
5516,ATTIVITÀ MANIFATTURIERE,C,64
2819,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,64
27691,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,64
8941,COSTRUZIONI,F,64
54,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,64
260,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,64
123,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,64
852,ISTRUZIONE,P,64
2854,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,64
1352,SANITA' E ASSISTENZA SOCIALE,Q,64
2099,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,64
2298,TRASPORTO E MAGAZZINAGGIO,H,64
5475,AGRICOLTURA SILVICOLTURA E PESCA,A,65
31,ALTRE ATTIVITÀ,X,65
1744,ALTRE ATTIVITÀ DI SERVIZI,S,65
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,65
450,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,65
2555,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,65
1052,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,65
2400,ATTIVITA' IMMOBILIARI,L,65
4712,ATTIVITÀ MANIFATTURIERE,C,65
1967,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,65
7918,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,65
6034,COSTRUZIONI,F,65
19,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,65
76,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,65
62,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,65
181,ISTRUZIONE,P,65
1439,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,65
289,SANITA' E ASSISTENZA SOCIALE,Q,65
892,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,65
996,TRASPORTO E MAGAZZINAGGIO,H,65
5634,AGRICOLTURA SILVICOLTURA E PESCA,A,66
34,ALTRE ATTIVITÀ,X,66
2223,ALTRE ATTIVITÀ DI SERVIZI,S,66
527,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,66
2808,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,66
1080,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,66
1977,ATTIVITA' IMMOBILIARI,L,66
3912,ATTIVITÀ MANIFATTURIERE,C,66
1418,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,66
8766,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,66
7381,COSTRUZIONI,F,66
18,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,66
85,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,66
53,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,66
197,ISTRUZIONE,P,66
1350,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,66
430,SANITA' E ASSISTENZA SOCIALE,Q,66
839,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,66
1024,TRASPORTO E MAGAZZINAGGIO,H,66
12368,AGRICOLTURA SILVICOLTURA E PESCA,A,67
126,ALTRE ATTIVITÀ,X,67
2892,ALTRE ATTIVITÀ DI SERVIZI,S,67
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,67
772,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,67
4246,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,67
1430,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,67
2972,ATTIVITA' IMMOBILIARI,L,67
5828,ATTIVITÀ MANIFATTURIERE,C,67
2007,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,67
13898,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,67
8394,COSTRUZIONI,F,67
40,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,67
89,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,67
219,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,67
324,ISTRUZIONE,P,67
1801,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,67
376,SANITA' E ASSISTENZA SOCIALE,Q,67
1287,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,67
1465,TRASPORTO E MAGAZZINAGGIO,H,67
4810,AGRICOLTURA SILVICOLTURA E PESCA,A,68
19,ALTRE ATTIVITÀ,X,68
1505,ALTRE ATTIVITÀ DI SERVIZI,S,68
516,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,68
2481,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,68
684,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,68
2426,ATTIVITA' IMMOBILIARI,L,68
4230,ATTIVITÀ MANIFATTURIERE,C,68
1319,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,68
7293,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,68
4575,COSTRUZIONI,F,68
19,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,68
66,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,68
79,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,68
127,ISTRUZIONE,P,68
931,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,68
194,SANITA' E ASSISTENZA SOCIALE,Q,68
557,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,68
978,TRASPORTO E MAGAZZINAGGIO,H,68
3954,AGRICOLTURA SILVICOLTURA E PESCA,A,69
28,ALTRE ATTIVITÀ,X,69
1728,ALTRE ATTIVITÀ DI SERVIZI,S,69
625,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,69
2180,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,69
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,69
749,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,69
1062,ATTIVITA' IMMOBILIARI,L,69
2491,ATTIVITÀ MANIFATTURIERE,C,69
1427,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,69
8913,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,69
3833,COSTRUZIONI,F,69
20,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,69
63,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,69
70,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,69
224,ISTRUZIONE,P,69
1312,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,69
223,SANITA' E ASSISTENZA SOCIALE,Q,69
784,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,69
749,TRASPORTO E MAGAZZINAGGIO,H,69
4307,AGRICOLTURA SILVICOLTURA E PESCA,A,70
20,ALTRE ATTIVITÀ,X,70
1245,ALTRE ATTIVITÀ DI SERVIZI,S,70
320,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,70
1844,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,70
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,70
582,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,70
1119,ATTIVITA' IMMOBILIARI,L,70
2354,ATTIVITÀ MANIFATTURIERE,C,70
931,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,70
5550,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,70
4524,COSTRUZIONI,F,70
16,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,70
50,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,70
56,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,70
109,ISTRUZIONE,P,70
678,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,70
155,SANITA' E ASSISTENZA SOCIALE,Q,70
611,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,70
850,TRASPORTO E MAGAZZINAGGIO,H,70
3300,AGRICOLTURA SILVICOLTURA E PESCA,A,71
29,ALTRE ATTIVITÀ,X,71
1820,ALTRE ATTIVITÀ DI SERVIZI,S,71
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,71
574,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,71
2886,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,71
924,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,71
2123,ATTIVITA' IMMOBILIARI,L,71
3912,ATTIVITÀ MANIFATTURIERE,C,71
1452,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,71
9308,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,71
5744,COSTRUZIONI,F,71
12,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,71
96,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,71
34,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,71
180,ISTRUZIONE,P,71
1487,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,71
163,SANITA' E ASSISTENZA SOCIALE,Q,71
972,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,71
825,TRASPORTO E MAGAZZINAGGIO,H,71
3118,AGRICOLTURA SILVICOLTURA E PESCA,A,72
24,ALTRE ATTIVITÀ,X,72
1419,ALTRE ATTIVITÀ DI SERVIZI,S,72
291,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,72
1841,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,72
709,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,72
2029,ATTIVITA' IMMOBILIARI,L,72
3359,ATTIVITÀ MANIFATTURIERE,C,72
838,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,72
6592,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,72
4483,COSTRUZIONI,F,72
3,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,72
48,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,72
37,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,72
93,ISTRUZIONE,P,72
1098,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,72
104,SANITA' E ASSISTENZA SOCIALE,Q,72
630,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,72
536,TRASPORTO E MAGAZZINAGGIO,H,72
4235,AGRICOLTURA SILVICOLTURA E PESCA,A,73
14,ALTRE ATTIVITÀ,X,73
1292,ALTRE ATTIVITÀ DI SERVIZI,S,73
253,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,73
1522,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,73
542,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,73
1298,ATTIVITA' IMMOBILIARI,L,73
2710,ATTIVITÀ MANIFATTURIERE,C,73
998,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,73
4923,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,73
3311,COSTRUZIONI,F,73
13,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,73
49,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,73
50,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,73
108,ISTRUZIONE,P,73
662,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,73
119,SANITA' E ASSISTENZA SOCIALE,Q,73
508,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,73
472,TRASPORTO E MAGAZZINAGGIO,H,73
10313,AGRICOLTURA SILVICOLTURA E PESCA,A,74
24,ALTRE ATTIVITÀ,X,74
1397,ALTRE ATTIVITÀ DI SERVIZI,S,74
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,74
364,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,74
2054,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,74
590,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,74
386,ATTIVITA' IMMOBILIARI,L,74
2305,ATTIVITÀ MANIFATTURIERE,C,74
1098,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,74
7526,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,74
4094,COSTRUZIONI,F,74
